"i","Result.1","Result.2","Result.3","Result.4","Result.5","Result.6","Result.7","Result.8","Result.9","Result.10","Result.11"
1,5.68189563767519,1.20198297582101,3.1294479330536,5.85562595084775,9.90576993555296,1.98813318146858,6.24948225826956,0.725405200058594,7.01180804325268,1.59735966203734,3.19399130758829
1,2.65870694541372,9.90955818230286,0.225759279308841,1.76388536985032,4.76159635910299,8.87510494687595,9.77496834620833,7.54615730310325,5.63323684055358,5.81731815394014,1.51072303720284
1,5.39214920257218,5.84424367325846,9.33162707607262,7.52369782526512,1.54535458758473,9.92592781893909,0.125060791475698,8.6396165024722,3.65239868587814,3.39200629116967,0.580129439244047
1,4.19505505459383,6.77356743977871,5.64144950525369,8.35112515713554,1.35458975478541,1.22860216016416,5.20045191850513,2.10004866528325,6.0410880652722,3.4033222750295,2.42971499282867
1,7.21918852573726,3.7767181571573,2.60797367086634,6.58836781277787,1.00299862455577,4.14566463308874,2.47272201792803,3.58748190177139,8.75688869757578,1.05992600354366,6.6068278883351
1,9.18065690936055,1.00970944226719,6.75005393424071,3.68282251805067,5.47738640632015,0.515531432582065,4.14060264031868,7.64420241224579,6.10402056283783,7.63004961365368,9.40532517426182
1,5.74877482333686,8.68991658233572,9.99208082600962,2.50896344126668,5.87018527463078,6.37749507594854,0.72103624464944,3.384740550071,4.10380252455361,3.75257244682871,4.68334781927988
1,8.6080131574301,7.43033446541522,9.42300923673902,5.46244761394337,2.67130949690472,3.07551177560817,7.45587019517552,8.98748613761272,1.89733292302117,8.00909738335758,1.45361698984634
1,6.65126861266326,5.36889311703853,7.05855050105602,3.26979949001689,2.92323403337505,2.82467488371767,3.50940455335658,5.44238739092834,2.46906313132495,3.68460013768636,1.27389112652745
1,8.71890133256093,0.949379473668523,9.08075280822814,7.25519802311901,9.76491195736453,6.11886019634549,8.16833254240919,2.46448563328013,6.97270379217807,8.24110783515498,1.99431307034101
1,2.25441862770822,9.05463458655868,0.968951522861607,7.43160810491536,2.88879633932374,0.658849265077151,6.50477469621692,9.03810458427761,3.44184324662201,8.14830740394536,5.5556364975404
1,7.17122905929573,8.43782318991143,8.45172811516095,6.91922508988064,0.804467562097125,7.2030617634533,8.81291312563699,1.73794477449264,9.51450114243198,7.43210934887174,6.11054157509934
1,0.0242629915475845,4.2127016534796,0.506989526120014,7.05805891887285,9.27087092138827,2.6438789143227,5.69472421691753,0.599419311154634,3.26850471256766,3.21372827540617,9.80326143952552
1,2.72330515577923,8.96272114636376,2.34306615302339,8.80077394854743,0.669964013551362,6.64888110505417,6.62910849964246,4.41179875859525,3.30627550000791,2.01998312843498,9.54798716325313
1,0.913048883131705,2.628811066458,6.20882803939749,2.1100451129023,7.34021403768566,3.75978904105723,3.89335245331749,2.02181024148595,0.205641102767549,5.62003476766404,4.87830453636125
1,4.07470176077913,4.03051113083493,0.486776646669023,1.83468811642379,7.16784251097124,7.35246853441931,3.11119117338676,1.23063947833143,2.75450915468391,1.67936796047725,8.93478442251217
1,9.40861709283199,9.86523042246699,7.91534114787355,4.74016674908344,0.566656206757762,5.54605197329074,2.19905039239675,1.44112252860796,7.98981202375144,5.51005910204258,3.68650086508133
1,9.22795586416032,5.56175969692413,3.30074220516253,6.62863246698398,9.15105065756943,7.15037173209712,4.03026087086182,7.40201783778612,8.32956267395057,2.27106735010166,6.22617833863478
1,1.68246468456928,7.23332851389423,5.49338627320249,2.20817391835153,7.82896675756201,3.55524165250827,8.34241415641736,0.988366277609021,4.02980724540539,6.78616140249651,0.0727382500190288
1,3.75728450652678,9.31246350519359,2.71504619531333,0.679797420650721,7.94732042292599,5.73128281936515,8.75716003093403,5.80004698080011,1.42557286489755,9.55209622951224,1.71281618769281
1,1.95955398075748,2.17866391402204,9.72007718398236,5.76764900474809,8.19835803513415,8.22215666747652,0.242829250753857,5.97421538583003,5.88997241021134,0.0821252902504057,9.60297986345831
1,4.88459105161019,3.67338947106618,7.2984763238579,8.08564966265112,7.07532874548342,7.0942238249816,1.64619885254651,8.88222275241278,0.0401048779021949,6.25472226648126,3.71688903749455
1,0.21248311442323,7.84626943923067,8.0924835880287,9.14439775659703,8.7511138914153,1.36201366172172,8.55895043839701,4.87493398904335,6.63593200873584,8.50518242851831,4.74945694101043
1,3.53175484456588,0.68494391781278,0.627206285553984,2.92420068467036,7.68638622828294,8.95742070963606,7.3091114128707,9.37501291572116,5.13758162814193,2.86997459321283,7.0981600796571
1,7.73099624456372,8.01215621780138,0.394363796920516,3.80630177874118,0.705035598599352,8.02337797530927,9.53902071265038,9.47236890520435,2.27126933361869,1.23200931253377,8.46197192375548
1,5.51484896587208,9.60852146726102,6.0827044431353,2.02767317320686,3.17149362096097,6.03752035913058,7.00078209969215,7.31878928085789,0.190127514628693,4.67685917990748,4.04324719300494
1,5.16843257274013,8.31702725540381,6.97506410649512,0.850687363534234,3.44294278891757,1.19732453173492,4.53712082756683,3.18839282083791,4.22262260096613,8.83749487802852,3.4049089265056
1,1.58732256058138,4.98573936920147,6.12103518992662,1.10528478077613,8.01698543080129,7.46283283866942,0.431837490038015,7.96895825769752,8.15316552349832,9.28550711697899,5.8348997598514
1,0.874092442984693,0.800203405693173,4.68549551106989,6.45034024282359,4.11467231367715,8.5680673616007,2.5252485868521,8.33635404601227,4.52451430270448,3.03810481943656,4.93440739854705
1,3.16072818471584,0.75799399362877,4.56197110959329,0.956483240728267,7.5763405865524,9.04616151170339,9.14128515112679,5.62358862045221,7.37351724477485,7.99296769697685,2.98113543933723
1,1.38286560964771,7.03846165761352,3.53934814853128,1.2263321473496,3.35093303949106,7.51852897251956,0.887415768392384,2.38305691911373,1.67901553516276,0.682805503089912,2.37922699241899
1,1.83318315984216,3.14949176618829,7.60678404043429,7.33628332302906,5.26663863570429,2.93502986731473,0.371058260416612,5.151900867722,0.837118182005361,9.87290136809461,0.946146725607105
1,3.62554939261172,8.21923992210068,4.48890284276567,4.06963625457138,6.5180178262759,4.27610465553589,8.91766207050532,0.0187973366351798,9.42127301590517,5.22384492331184,7.5714452664135
1,3.2525275784079,3.49353902235161,0.753908500797115,5.54128940799274,7.703347531287,8.14620367924217,3.97950647259131,0.294122070167214,9.24636392868124,9.37494089081883,6.53481770993676
1,4.69646664608736,6.38392532437574,6.82787419564556,5.23106247785036,3.28894397390541,1.65806890332606,9.31399468488526,1.00714512022678,4.68908396589104,2.71272382817697,2.83664647561964
1,8.26885218361858,8.73344920452218,7.89230710680131,9.49085248538759,4.98647973802872,9.57924426652026,5.18905912507325,3.72431515660137,6.45471630683169,5.92986057482194,7.6014103818452
1,6.18954855888151,6.26008007563651,1.34593517857138,0.22540114254225,8.81162434199359,8.4357473649783,1.77048681788147,6.59988128561527,9.33541837495286,7.05167183657177,9.25555981062353
1,1.28543300621677,1.7679130353732,8.62912549006287,4.89386974805966,3.06429084495176,5.33095105013344,4.24808508385904,3.696599197248,3.89558800933883,4.91903241747059,6.9532615003176
1,0.621304844459519,7.11064791735262,3.42882903222926,2.35945983848069,6.65451858984306,9.31847522524185,7.22429928807542,1.90342286748346,5.75282394927926,2.6468243310228,0.844160528155044
1,1.73305031610653,5.76990113558713,2.91684736954048,0.742963815759867,0.231033953372389,6.55752872370649,0.684043047879823,0.138820543629117,9.616084721894,2.19222576122265,5.49589955531992
1,4.36287087248638,1.87741408448201,7.59143435237929,2.60507733456325,5.19163746568374,1.79999143315945,7.87271379029844,9.85627694723662,8.56310007870197,2.45888962796889,1.07092323834077
1,9.37550682567526,7.94347797373775,2.5599802396493,0.0269793917890638,4.41198752592318,5.9243722304469,1.53172769129742,1.68972932093311,1.32104403378908,6.40598942055367,8.70066583994776
1,8.53328930276912,2.72219944021199,3.20492554563098,9.68081362536177,9.33777693447191,3.90181479589082,8.01939334101044,9.79694251003675,5.06148131145164,9.63712933761999,6.82059148503467
1,0.368315502465703,6.92882221511099,7.4509524559835,4.20396632405464,2.23924030971248,1.08980146520771,3.44091298936401,6.48439489530865,1.71870339098386,2.99431475237943,6.37185206785798
1,6.27363958072383,3.58249256042764,9.27867423950229,6.76061611645855,0.183208419033326,1.4511506741168,6.70883283100557,4.59761396266986,1.95465573815163,7.22826810190454,2.67057002168149
1,7.07297850477044,4.53732015418354,5.24933748324402,8.53919430510141,8.27476035286672,2.43633322801907,7.10945043968968,3.20597565423232,3.51500521968119,4.80295559617225,2.54687737794593
1,6.86221475410275,5.68884205350187,4.32389469875488,2.40975476694293,9.63004578053951,4.81321511301212,7.91770309836138,0.453809385071509,9.80036944493186,7.34675495824777,1.82966466059443
1,6.03418913416099,2.08996789494995,8.81438608139288,5.603305280325,1.42054848927073,0.980724487965927,4.7377822621027,3.91862720672507,7.57956618068274,2.56607885595877,7.86623944435269
1,9.97009560766164,1.48047167470213,3.63812625901774,1.59717590925284,4.54990821683314,0.806590615375899,3.06757807917893,5.58912263107486,6.82920956718735,3.15214327652939,4.48641986430157
1,6.3695677339565,1.39783606226556,8.57651142496616,4.42634090774227,1.82655588507187,0.294437860208563,2.00601959240157,8.57836091872305,3.98083853095304,9.43482957803644,0.114400484669022
1,2.01600107324775,5.48686570671853,2.17737014566083,2.8114500739146,0.923021092289127,0.19021526358556,1.27536654849537,4.63049178607762,2.15622878724243,7.87809182973579,0.397012362000532
1,3.87734238605481,3.93278947486542,5.90261980993673,5.31177297108807,8.38796975607984,6.47622069423087,1.83943494157866,6.00571369403042,6.7700190029107,8.75163108152337,6.73671781881712
1,8.02787232976407,6.80025207465515,3.95437574558891,4.91537521148566,0.473873349395581,2.26351221406367,8.69876761359628,9.63450943492353,7.23204525350593,0.421477869641967,4.24776339132804
1,2.46349476906471,3.38114120943937,7.33937955694273,3.99434032237623,2.58963571977802,8.3026563338004,8.42865266450681,7.18552407529205,5.5445610078983,5.32437623757869,2.16470842717681
1,3.34681904572062,2.59635627130046,5.78334190957248,9.99114339449443,4.02811493019108,8.78786068125628,0.569142999080941,4.21621709601022,7.49245312327985,8.40085201149341,5.69831487922929
1,6.53355001998134,7.56858897127677,1.00272610757966,7.95978926368989,5.52973670118954,9.82318895985372,5.55564750353806,4.33296772453468,7.82973302337341,7.78253981145099,0.231822313810699
1,4.47208343318198,6.09499317829032,2.09868390937336,9.0068467423087,8.56905182630289,4.52427698867396,6.08802989635151,4.70200825089123,7.13014109774958,0.757223414396867,5.36765063377097
1,8.17973973955959,9.20318121714517,1.21396106597967,4.35216592724901,2.44739814128261,0.758613169007003,6.33683512913994,0.643630258576013,7.70665091946721,1.77021315798629,1.18695278665982
1,1.46304141560104,1.55213957589585,9.52758371548262,3.45099863407668,8.96133283558301,5.83798732841387,7.77883202712983,1.82266962197609,4.98278814118821,0.193488795054145,8.66915312670171
1,7.90581123870798,5.07065158211626,4.13412705259398,1.02195292634424,3.53393883970566,3.43944195068907,4.31249054162763,6.69888606094755,5.99103314948734,6.10140462636482,3.30251411255449
2,0.24132451233454,1.28192546458449,8.15236627755221,6.1345217051683,0.649820071156137,0.981000054604374,8.8020961285336,6.43967065939214,5.09484672094695,1.62150842398405,7.69397132562008
2,5.01517915087752,6.3821378741879,7.75378752080724,3.35042403072584,5.52458318534773,0.652330234018154,9.70432276686188,9.88676299033686,5.31023514231201,7.23702042254154,1.65480022390839
2,4.15352464769967,6.17708655460738,9.48821348675992,9.56023580490146,1.62241490809247,1.51526695387438,0.0517652952810749,0.678965153754689,0.132008292083628,5.08210649818648,9.68986328425817
2,2.56849829906132,3.560807215143,0.67179223371204,1.00551229726989,0.919769260310568,5.52113215653226,6.7715299025178,6.21566665761638,9.76568483428564,1.78645187905058,1.20178842383903
2,4.35979659741279,0.552052126638591,3.67566523791756,5.79465521015227,9.48286402409431,2.53539268376771,0.61772672268562,3.04386724494398,3.54803547777701,0.23210250583943,8.18344533459749
2,6.67979466794059,0.160357637540437,0.15747321092058,7.34111180612817,7.735046787397,4.68940644890536,2.1979293635115,5.49190546639729,9.23781474509742,7.00563758986536,4.16928092578892
2,2.86482660204638,8.2189680660842,0.208941824687645,7.56428844335023,5.18317259177566,9.28466272547375,4.05457382225431,4.38127290923148,6.79224800320808,9.73926880150102,5.55591221861541
2,8.44517401212361,1.67609807814006,5.38701015538536,5.37161324662156,3.95806822914165,8.9537485703826,3.92749496616889,2.23423675540835,2.45828873189166,6.01477375312243,7.74851879386697
2,5.42430752108339,6.6932776510017,7.00190731126349,1.30377395302057,6.01898025593255,8.20642689506058,2.26833617517259,2.94624997267965,8.56657643956132,1.58779832944274,6.87622928717174
2,2.07134899869561,2.53008837134112,1.47532875551842,8.19655717050191,1.75383697629441,4.58282069931738,0.342082948097959,1.97942046050448,7.89040381661616,6.98747325888835,4.67910330193117
2,7.17448725791182,1.38748666581232,6.62628493849188,6.80705274713691,6.81659012271557,7.45301121512894,2.86931779382285,8.68791738727596,8.79200008094776,9.37822126618121,7.21010541641153
2,8.69542238826398,9.33265652880073,9.25844829510897,9.7056230007438,8.64754424348939,4.95813801661134,7.17286439086311,4.73698061774485,7.30157585556153,2.24169407763984,2.67063142720144
2,7.51539792381227,2.83637752016075,2.31550289578736,3.64213279120158,6.79605207159184,9.60727634737268,6.54317327656317,5.06800556154922,4.74445035250392,8.02390140572097,2.24847855439875
2,1.79890534903388,7.60754827943165,8.59180451226421,5.0604941975791,9.2446280692704,6.03165706773289,3.4736543756444,0.938712961133569,2.3851061826339,0.476023279852234,0.125423657451756
2,7.49597227217164,3.35870753037743,9.30730494495947,0.801722240634263,9.80161446100101,6.24160391832702,1.92600985539611,8.56350636840798,2.186845025816,4.48083397569135,6.13687625504099
2,2.11155476439744,3.23046683191787,0.928148189536296,1.11273479743395,2.9615504298592,3.15371442863252,7.4621371475514,7.55135415033437,1.07879463478457,4.21070352138486,6.27920968066901
2,0.0428489709272981,5.38602607361972,5.54527300072368,0.724397180671804,1.46128481684718,9.79323252106551,5.69321778602898,3.5259921613615,5.7447253790684,0.726433713082224,9.35046725524589
2,3.85091013887431,2.74571177528705,6.550043191039,0.474773025722243,2.55982635077089,9.9423194006551,0.865573436603881,3.7619230204029,3.40069747129455,1.46074273891281,1.19735140786506
2,6.75044330875389,9.54677750801202,5.62628471225034,3.23895760348532,9.5582397563383,9.55984450476244,5.59440440931357,5.54838938363828,7.76478734768461,3.05573369413614,6.69006816463079
2,3.03905140343122,9.62311144871637,4.18554017965216,2.44013653253205,7.27646998744458,0.0671024705981836,1.40029320351314,5.65633993218653,2.23800390358083,1.86801626142114,5.29823091898579
2,7.64861183031462,6.9340765202418,5.41602118127048,4.34875678922981,7.12591128267813,7.212435655226,9.24213774821255,1.79662987361662,5.54182677303907,4.03151389514096,8.48461219740566
2,9.52910709094722,2.1656582350377,7.16762507564854,8.56795173450373,0.828217465477064,8.09796325296629,4.19029729610775,3.94743900806643,8.25925275553018,6.51847717817873,5.48222761568613
2,8.7281217787182,6.86853620668407,3.30798836345784,4.77054863257799,3.1769650395494,0.304511802480556,1.84004669429269,7.44032697849907,2.6888718796894,9.84220536511857,1.81391354817897
2,0.593038091203198,0.873520464729518,4.76427670156118,0.621838388964534,2.09464412697125,4.28593427496962,7.56298637592699,8.81845253345091,1.15680108997039,1.997494193702,4.52382446189877
2,0.308490290120244,5.479923847178,3.95070975066628,5.47245460739359,1.58096060496755,6.96457816497423,9.85795813582372,0.726288059283979,9.97302893435117,4.53382528077345,0.228113220096566
2,9.8908903586911,0.0803181135561317,8.32115672703367,5.67742057275027,5.80029640933499,6.40010316916741,3.05062277929392,1.32209433394019,7.94773826466408,7.47811393600423,0.457785107451491
2,9.3916495656129,8.55301031444687,9.12254035125952,1.91392996325158,1.30166927343234,9.88886466443073,6.43649799122941,8.40113923316821,7.52397329239175,8.63504041752312,9.73520346393343
2,9.44920817899983,3.19050070324447,3.2446240829071,8.99216558539774,1.19322776554618,4.39531300654635,2.08966430719011,5.8068227050826,5.82694194135256,1.20048501563724,5.89836867367849
2,4.84263242362067,9.89785312931053,9.70625486653298,4.26482453637291,9.60482305441983,2.39551626686007,4.7984916069312,4.10696051011328,9.49211671005469,5.69987236517481,0.546347548183985
2,3.54054258614779,5.66224324426148,4.07413356266916,9.10572756456677,7.40845586578362,9.3858309878502,6.18926510824822,4.25530112499837,2.86919060812797,1.04529275372624,7.30691206781194
2,4.68866809403989,4.78793823579326,8.08554165912792,7.24544735846575,9.08656253023073,1.00676974731032,2.56383863105439,1.59409283229616,4.23145511401817,9.09113560377154,5.62388773343991
2,5.76221178905107,4.07934797063936,1.02314707371406,9.23818044199143,3.69528263423126,2.12917821763549,3.33900679817889,1.843309521419,7.1958954334259,8.42618459323421,2.78018246465363
2,2.489612372173,0.74409809904173,3.49103750758804,3.55373496080283,2.12238093437627,1.18658747943118,0.136570236925036,7.9366490369197,0.578100716671906,1.30477811908349,7.41658273499925
2,8.13093890659511,5.97485306267627,2.47850036260206,9.31961819431745,2.81443246556446,8.53147267389577,8.4681770107476,5.20423932000995,9.61976382066496,7.57507450426929,0.370898856339045
2,0.155294472025707,7.92211585862096,2.0735384053085,8.87696842986625,6.26699095158838,8.66494683173951,7.68299974044785,5.15186972783413,1.63244576288853,6.44427348503377,3.1732625057688
2,5.51804167404771,1.58999558629002,2.1395332125714,3.17922814791091,0.27653433943633,4.08386622741818,7.70533917087596,9.14628322005738,2.55953885130584,5.99322875929065,8.50829475882929
2,6.00419653540011,5.76663824520074,4.40326135053765,5.90217757185455,7.93535468983464,7.34251562778372,8.36198202804662,7.15256913162302,5.67995902879629,0.674439516337588,2.43454138427041
2,7.34979226337746,7.54304033997469,8.61648845148738,1.52421616411302,9.92981532001868,9.0715890212683,6.23065155961085,8.74361999605317,9.51675411425531,3.22494938906748,0.924767895950936
2,1.49033472095616,5.23834964735433,1.22329330763314,6.20122498173732,9.73863074097317,5.80178000167944,7.3962306613801,6.05009929749649,2.03154468156863,2.80568100363016,6.05288783716969
2,4.22115310258232,5.54204128568526,2.83918296576012,1.69435170956422,7.35971421913709,8.89412277140655,5.47944792828057,9.73588542023208,9.37278330731206,3.38083197399974,0.627663453784771
2,0.799715574062429,7.80583544175606,3.17417657228652,8.22205317709595,3.74420485496521,4.73078908829484,5.85695549654774,0.234480943344533,4.09685759895947,0.00855459433514625,9.42548837841023
2,5.2698713829508,2.2284590753261,6.04782155437861,1.80787997061852,7.03790441513993,1.70225991704501,0.979832425992936,1.04264174851123,1.22808168199845,4.90198007011786,4.24271780077834
2,1.20078359644394,2.30381900367793,0.0810484454035759,3.83968691034243,8.28556235888973,8.31783083640039,6.96512533356436,3.23480842276476,6.23120774924755,8.5891432056902,5.12795130268205
2,6.25381631257478,0.233958420506679,6.27752553687897,4.69775620403234,1.28842235915363,5.69641325422563,7.99089538140688,4.84339580051601,3.67592109171674,3.19298342084512,3.76374088791199
2,3.4165422441205,6.57317965880502,5.13402703343891,3.46713443992194,4.36370845900383,9.42661498901434,9.99525373165961,3.88324458217248,1.56520931068808,9.48051883247681,8.09723453752231
2,9.9504363266984,2.49155627836008,6.39968140290584,2.87361517392565,4.87125191679224,2.0427863849327,4.35688531759661,8.36659724730998,3.27809141625185,6.26277488777414,0.82356945683714
2,1.92424860144965,8.84503528235946,2.75863265874796,3.95849765772,0.724994868924841,3.78584341469687,5.03849215139635,2.08223661161028,0.0268799404148012,2.64944189260714,1.42663830870297
2,2.644993701973,2.94642620121595,6.41898065411951,6.58921489650384,5.46416548062116,0.589925140445121,3.65781958813313,5.91813243560027,8.49195680848788,8.72778466010932,1.94399470274802
2,5.15369997771923,1.90557340579107,1.77715268908069,5.89679543431848,4.26121236141771,3.28808129827958,2.67600275385194,7.68941004117951,0.370263745868579,0.586260656523518,8.92245628524106
2,6.47722871585283,3.84201264358126,6.99047879313584,6.76801281615626,2.25821703933179,7.52954704738222,5.28601769970264,2.68497137241066,7.47249699099921,5.27293214804958,3.45775820398703
2,1.09962189996149,7.36917442078702,8.71368452105671,0.38940260137897,8.12131724839564,7.6893039684277,3.51514114178717,0.39086754375603,3.06487565787975,0.981446435581893,8.6839120504912
2,0.937108908896334,9.04946636448149,6.73788164048456,4.55684988466091,6.90442839600146,0.189943185355514,2.46255854261108,6.33477537999861,4.65214893291704,3.73957842772361,4.86992790133227
2,6.91763575556688,0.97265384120401,2.51319228156935,6.04558463701978,5.93935972680338,1.93533780002035,1.22942175173666,7.07901527744252,8.86384067509789,0.126627984154038,8.8294058135245
2,9.19360431102105,2.66363523837645,4.91793002123013,5.27281632223167,0.1372676450992,5.74437742121518,1.62639368944801,2.41224305855576,3.39350036596879,4.73292646985501,6.5458383187186
